侧耳倾听,https://movie.douban.com/subject/1297052/
小森林 冬春篇,https://movie.douban.com/subject/25814707/
时空恋旅人,https://movie.douban.com/subject/10577869/
幸福终点站,https://movie.douban.com/subject/1292274/
驯龙高手,https://movie.douban.com/subject/2353023/
教父3,https://movie.douban.com/subject/1294240/
萤火之森,https://movie.douban.com/subject/5989818/
一个叫欧维的男人决定去死,https://movie.douban.com/subject/26628357/
未麻的部屋,https://movie.douban.com/subject/1395091/
怪兽电力公司,https://movie.douban.com/subject/1291579/
哈利·波特与火焰杯,https://movie.douban.com/subject/1309055/
玩具总动员3,https://movie.douban.com/subject/1858711/
傲慢与偏见,https://movie.douban.com/subject/1418200/
釜山行,https://movie.douban.com/subject/25986180/
新世界,https://movie.douban.com/subject/10437779/
神偷奶爸,https://movie.douban.com/subject/3287562/
玛丽和马克思,https://movie.douban.com/subject/3072124/
被解救的姜戈,https://movie.douban.com/subject/6307447/
告白,https://movie.douban.com/subject/4268598/
大鱼,https://movie.douban.com/subject/1291545/
哪吒闹海,https://movie.douban.com/subject/1307315/
射雕英雄传之东成西就,https://movie.douban.com/subject/1316510/
头号玩家,https://movie.douban.com/subject/4920389/
模仿游戏,https://movie.douban.com/subject/10463953/
喜宴,https://movie.douban.com/subject/1303037/
龙猫,https://movie.douban.com/subject/1291560/
末代皇帝,https://movie.douban.com/subject/1293172/
寻梦环游记,https://movie.douban.com/subject/20495023/
活着,https://movie.douban.com/subject/1292365/
蝙蝠侠：黑暗骑士,https://movie.douban.com/subject/1851857/
哈利·波特与魔法石,https://movie.douban.com/subject/1295038/
指环王3：王者无敌,https://movie.douban.com/subject/1291552/
乱世佳人,https://movie.douban.com/subject/1300267/
我不是药神,https://movie.douban.com/subject/26752088/
素媛,https://movie.douban.com/subject/21937452/
飞屋环游记,https://movie.douban.com/subject/2129039/
十二怒汉,https://movie.douban.com/subject/1293182/
何以为家,https://movie.douban.com/subject/30170448/
哈尔的移动城堡,https://movie.douban.com/subject/1308807/
摔跤吧！爸爸,https://movie.douban.com/subject/26387939/
鬼子来了,https://movie.douban.com/subject/1291858/
让子弹飞,https://movie.douban.com/subject/3742360/
少年派的奇幻漂流,https://movie.douban.com/subject/1929463/
猫鼠游戏,https://movie.douban.com/subject/1305487/
海蒂和爷爷,https://movie.douban.com/subject/25958717/
钢琴家,https://movie.douban.com/subject/1296736/
大话西游之月光宝盒,https://movie.douban.com/subject/1299398/
天空之城,https://movie.douban.com/subject/1291583/
指环王2：双塔奇兵,https://movie.douban.com/subject/1291572/
闻香识女人,https://movie.douban.com/subject/1298624/
肖申克的救赎,https://movie.douban.com/subject/1292052/
霸王别姬,https://movie.douban.com/subject/1291546/
阿甘正传,https://movie.douban.com/subject/1292720/
泰坦尼克号,https://movie.douban.com/subject/1292722/
这个杀手不太冷,https://movie.douban.com/subject/1295644/
美丽人生,https://movie.douban.com/subject/1292063/
千与千寻,https://movie.douban.com/subject/1291561/
辛德勒的名单,https://movie.douban.com/subject/1295124/
星际穿越,https://movie.douban.com/subject/1889243/
盗梦空间,https://movie.douban.com/subject/3541415/
楚门的世界,https://movie.douban.com/subject/1292064/
忠犬八公的故事,https://movie.douban.com/subject/3011091/
海上钢琴师,https://movie.douban.com/subject/1292001/
三傻大闹宝莱坞,https://movie.douban.com/subject/3793023/
放牛班的春天,https://movie.douban.com/subject/1291549/
机器人总动员,https://movie.douban.com/subject/2131459/
无间道,https://movie.douban.com/subject/1307914/
疯狂动物城,https://movie.douban.com/subject/25662329/
控方证人,https://movie.douban.com/subject/1296141/
大话西游之大圣娶亲,https://movie.douban.com/subject/1292213/
熔炉,https://movie.douban.com/subject/5912992/
教父,https://movie.douban.com/subject/1291841/
当幸福来敲门,https://movie.douban.com/subject/1849031/
触不可及,https://movie.douban.com/subject/6786002/
怦然心动,https://movie.douban.com/subject/3319755/
7号房的礼物,https://movie.douban.com/subject/10777687/
唐伯虎点秋香,https://movie.douban.com/subject/1306249/
请以你的名字呼唤我,https://movie.douban.com/subject/26799731/
断背山,https://movie.douban.com/subject/1418834/
剪刀手爱德华,https://movie.douban.com/subject/1292370/
勇敢的心,https://movie.douban.com/subject/1294639/
入殓师,https://movie.douban.com/subject/2149806/
爱在黎明破晓前,https://movie.douban.com/subject/1296339/
第六感,https://movie.douban.com/subject/1297630/
重庆森林,https://movie.douban.com/subject/1291999/
蝙蝠侠：黑暗骑士崛起,https://movie.douban.com/subject/3395373/
幽灵公主,https://movie.douban.com/subject/1297359/
超能陆战队,https://movie.douban.com/subject/11026735/
菊次郎的夏天,https://movie.douban.com/subject/1293359/
爱在日落黄昏时,https://movie.douban.com/subject/1291990/
甜蜜蜜,https://movie.douban.com/subject/1305164/
天使爱美丽,https://movie.douban.com/subject/1292215/
阳光灿烂的日子,https://movie.douban.com/subject/1291875/
小森林 夏秋篇,https://movie.douban.com/subject/25814705/
完美的世界,https://movie.douban.com/subject/1300992/
借东西的小人阿莉埃蒂,https://movie.douban.com/subject/4202302/
无人知晓,https://movie.douban.com/subject/1292337/
消失的爱人,https://movie.douban.com/subject/21318488/
倩女幽魂,https://movie.douban.com/subject/1297447/
寄生虫,https://movie.douban.com/subject/27010768/
天堂电影院,https://movie.douban.com/subject/1291828/
罗马假日,https://movie.douban.com/subject/1293839/
绿皮书,https://movie.douban.com/subject/27060077/
死亡诗社,https://movie.douban.com/subject/1291548/
大闹天宫,https://movie.douban.com/subject/1418019/
指环王1：护戒使者,https://movie.douban.com/subject/1291571/
黑客帝国,https://movie.douban.com/subject/1291843/
教父2,https://movie.douban.com/subject/1299131/
狮子王,https://movie.douban.com/subject/1301753/
辩护人,https://movie.douban.com/subject/21937445/
饮食男女,https://movie.douban.com/subject/1291818/
搏击俱乐部,https://movie.douban.com/subject/1292000/
美丽心灵,https://movie.douban.com/subject/1306029/
本杰明·巴顿奇事,https://movie.douban.com/subject/1485260/
穿条纹睡衣的男孩,https://movie.douban.com/subject/3008247/
窃听风暴,https://movie.douban.com/subject/1900841/
情书,https://movie.douban.com/subject/1292220/
两杆大烟枪,https://movie.douban.com/subject/1293350/
西西里的美丽传说,https://movie.douban.com/subject/1292402/
音乐之声,https://movie.douban.com/subject/1294408/
看不见的客人,https://movie.douban.com/subject/26580232/
阿凡达,https://movie.douban.com/subject/1652587/
拯救大兵瑞恩,https://movie.douban.com/subject/1292849/
飞越疯人院,https://movie.douban.com/subject/1292224/
小鞋子,https://movie.douban.com/subject/1303021/
哈利·波特与死亡圣器(下),https://movie.douban.com/subject/3011235/
沉默的羔羊,https://movie.douban.com/subject/1293544/
布达佩斯大饭店,https://movie.douban.com/subject/11525673/
禁闭岛,https://movie.douban.com/subject/2334904/
蝴蝶效应,https://movie.douban.com/subject/1292343/
致命魔术,https://movie.douban.com/subject/1780330/
功夫,https://movie.douban.com/subject/1291543/
海豚湾,https://movie.douban.com/subject/3442220/
心灵捕手,https://movie.douban.com/subject/1292656/
低俗小说,https://movie.douban.com/subject/1291832/
美国往事,https://movie.douban.com/subject/1292262/
春光乍泄,https://movie.douban.com/subject/1292679/
哈利·波特与阿兹卡班的囚徒,https://movie.douban.com/subject/1291544/
摩登时代,https://movie.douban.com/subject/1294371/
超脱,https://movie.douban.com/subject/5322596/
喜剧之王,https://movie.douban.com/subject/1302425/
致命ID,https://movie.douban.com/subject/1297192/
杀人回忆,https://movie.douban.com/subject/1300299/
七宗罪,https://movie.douban.com/subject/1292223/
红辣椒,https://movie.douban.com/subject/1865703/
加勒比海盗,https://movie.douban.com/subject/1298070/
哈利·波特与密室,https://movie.douban.com/subject/1296996/
狩猎,https://movie.douban.com/subject/6985810/
一一,https://movie.douban.com/subject/1292434/
被嫌弃的松子的一生,https://movie.douban.com/subject/1787291/
阳光姐妹淘,https://movie.douban.com/subject/4917726/
我是山姆,https://movie.douban.com/subject/1306861/
恐怖直播,https://movie.douban.com/subject/21360417/
血战钢锯岭,https://movie.douban.com/subject/26325320/
九品芝麻官,https://movie.douban.com/subject/1297518/
花样年华,https://movie.douban.com/subject/1291557/
茶馆,https://movie.douban.com/subject/1461403/
七武士,https://movie.douban.com/subject/1295399/
色，戒,https://movie.douban.com/subject/1828115/
头脑特工队,https://movie.douban.com/subject/10533913/
黑客帝国3：矩阵革命,https://movie.douban.com/subject/1302467/
惊魂记,https://movie.douban.com/subject/1293181/
你的名字。,https://movie.douban.com/subject/26683290/
电锯惊魂,https://movie.douban.com/subject/1417598/
三块广告牌,https://movie.douban.com/subject/26611804/
达拉斯买家俱乐部,https://movie.douban.com/subject/1793929/
疯狂原始人,https://movie.douban.com/subject/1907966/
心迷宫,https://movie.douban.com/subject/25917973/
卢旺达饭店,https://movie.douban.com/subject/1291822/
谍影重重3,https://movie.douban.com/subject/1578507/
上帝之城,https://movie.douban.com/subject/1292208/
英雄本色,https://movie.douban.com/subject/1297574/
纵横四海,https://movie.douban.com/subject/1295409/
风之谷,https://movie.douban.com/subject/1291585/
海街日记,https://movie.douban.com/subject/25895901/
爱在午夜降临前,https://movie.douban.com/subject/10808442/
绿里奇迹,https://movie.douban.com/subject/1300374/
记忆碎片,https://movie.douban.com/subject/1304447/
岁月神偷,https://movie.douban.com/subject/3792799/
忠犬八公物语,https://movie.douban.com/subject/1959195/
荒蛮故事,https://movie.douban.com/subject/24750126/
疯狂的石头,https://movie.douban.com/subject/1862151/
雨中曲,https://movie.douban.com/subject/1293460/
小偷家族,https://movie.douban.com/subject/27622447/
爆裂鼓手,https://movie.douban.com/subject/25773932/
无敌破坏王,https://movie.douban.com/subject/6534248/
2001太空漫游,https://movie.douban.com/subject/1292226/
背靠背，脸对脸,https://movie.douban.com/subject/1307856/
小丑,https://movie.douban.com/subject/27119724/
贫民窟的百万富翁,https://movie.douban.com/subject/2209573/
无间道2,https://movie.douban.com/subject/1307106/
冰川时代,https://movie.douban.com/subject/1291578/
东邪西毒,https://movie.douban.com/subject/1292328/
恐怖游轮,https://movie.douban.com/subject/3011051/
心灵奇旅,https://movie.douban.com/subject/24733428/
彗星来的那一夜,https://movie.douban.com/subject/25807345/
黑客帝国2：重装上阵,https://movie.douban.com/subject/1304141/
血钻,https://movie.douban.com/subject/1428175/
花束般的恋爱,https://movie.douban.com/subject/34874432/
爱乐之城,https://movie.douban.com/subject/25934014/
房间,https://movie.douban.com/subject/25724855/
战争之王,https://movie.douban.com/subject/1419936/
步履不停,https://movie.douban.com/subject/2222996/
魂断蓝桥,https://movie.douban.com/subject/1293964/
火星救援,https://movie.douban.com/subject/25864085/
芙蓉镇,https://movie.douban.com/subject/1297880/
哈利·波特与死亡圣器(上),https://movie.douban.com/subject/2051007/
谍影重重2,https://movie.douban.com/subject/1308767/
千年女优,https://movie.douban.com/subject/1307394/
阿飞正传,https://movie.douban.com/subject/1305690/
燃情岁月,https://movie.douban.com/subject/1295865/
弱点,https://movie.douban.com/subject/3552028/
谍影重重,https://movie.douban.com/subject/1304102/
牯岭街少年杀人事件,https://movie.douban.com/subject/1292329/
真爱至上,https://movie.douban.com/subject/1292401/
你看起来好像很好吃,https://movie.douban.com/subject/4848115/
遗愿清单,https://movie.douban.com/subject/1867345/
魔女宅急便,https://movie.douban.com/subject/1307811/
朗读者,https://movie.douban.com/subject/2213597/
再次出发之纽约遇见你,https://movie.douban.com/subject/6874403/
香水,https://movie.douban.com/subject/1760622/
哈利·波特与凤凰社,https://movie.douban.com/subject/1457217/
海洋,https://movie.douban.com/subject/3443389/
白日梦想家,https://movie.douban.com/subject/2133323/
穿越时空的少女,https://movie.douban.com/subject/1937946/
东京教父,https://movie.douban.com/subject/1310177/
黑天鹅,https://movie.douban.com/subject/1978709/
大佛普拉斯,https://movie.douban.com/subject/27059130/
可可西里,https://movie.douban.com/subject/1308857/
城市之光,https://movie.douban.com/subject/1293908/
雨人,https://movie.douban.com/subject/1291870/
源代码,https://movie.douban.com/subject/3075287/
恋恋笔记本,https://movie.douban.com/subject/1309163/
海边的曼彻斯特,https://movie.douban.com/subject/25980443/
初恋这件小事,https://movie.douban.com/subject/4739952/
人工智能,https://movie.douban.com/subject/1302827/
虎口脱险,https://movie.douban.com/subject/1296909/
波西米亚狂想曲,https://movie.douban.com/subject/5300054/
青蛇,https://movie.douban.com/subject/1303394/
终结者2：审判日,https://movie.douban.com/subject/1291844/
罗生门,https://movie.douban.com/subject/1291879/
萤火虫之墓,https://movie.douban.com/subject/1293318/
疯狂的麦克斯4：狂暴之路,https://movie.douban.com/subject/3592854/
新龙门客栈,https://movie.douban.com/subject/1292287/
千钧一发,https://movie.douban.com/subject/1300117/
无耻混蛋,https://movie.douban.com/subject/1438652/
奇迹男孩,https://movie.douban.com/subject/26787574/
崖上的波妞,https://movie.douban.com/subject/1959877/
二十二,https://movie.douban.com/subject/26430107/
末路狂花,https://movie.douban.com/subject/1291992/
